Record_ID,Customer_ID,Employee_ID,Order_ID,Transaction_Date,Region,City,Department,Category,Product,Sales,Profit,Quantity,Unit_Price,Discount_Percent,Cost,Salary,Experience_Years,Age,Rating,Gender,Status,Payment_Method,Customer_Type,Priority,Channel,Education,Contract_Type,Feedback,Country,Zone,Manager,Supplier,Brand,Segment,Risk_Level,Delivery_Status,Membership,Source,Metric_01,Metric_02,Metric_03,Metric_04,Metric_05,Metric_06,Metric_07,Metric_08,Metric_09,Metric_10,Metric_11,Metric_12,Metric_13,Metric_14,Metric_15,Metric_16,Metric_17,Metric_18,Metric_19,Metric_20
459,CUST1459,EMP159,ORD5459,2025-09-09,North,Bhopal,HR,Electronics,Headphones,64365.07,16657.88,4,2360.2,11.83,37302.38,31813.47,9.0,32,4.1,Other,Returned,Debit Card,Regular,Low,Store,Bachelor,Contract,Good,India,Zone A,Manager_19,Supplier_9,Brand B,Small Business,Low,Cancelled,Silver,Website,396.61,881.99,247.15,309.26,706.53,415.56,624.4,35.09,756.29,901.13,324.56,957.49,710.17,346.81,742.57,82.38,416.19,563.36,840.13,693.13
27,CUST1027,EMP127,ORD5027,2025-09-10,Central,Delhi,Finance,Grocery,Headphones,790.64,15230.47,54,43493.34,5.06,14540.01,106697.9,19.6,42,4.2,Female,Cancelled,Debit Card,New,Critical,Mobile App,Bachelor,Permanent,Average,India,Zone C,Manager_7,Supplier_12,Brand C,Corporate,Medium,Delivered,Gold,Social Media,484.34,244.45,285.3,435.61,861.63,340.32,760.83,22.92,877.6,392.81,515.14,934.08,879.03,777.99,447.5,884.83,167.7,53.15,640.96,190.09
265,CUST1265,EMP125,ORD5265,2025-09-10,West,Jaipur,HR,Grocery,Skincare,3539.67,2413.95,32,38117.99,24.42,46469.04,158888.37,17.2,27,3.0,Male,Pending,Cash,New,Medium,Store,Bachelor,Contract,Good,India,Zone B,Manager_5,Supplier_10,Brand A,Consumer,Low,Cancelled,Platinum,Referral,605.53,763.31,419.2,888.72,586.36,765.04,289.54,586.64,450.72,341.62,312.57,85.4,377.29,947.03,53.33,537.25,23.15,124.9,703.78,466.26
374,CUST1374,EMP154,ORD5374,2025-09-10,East,Delhi,Marketing,Electronics,Rice,4708.03,6166.01,40,36239.2,29.21,55761.42,169927.78,18.5,46,4.2,Female,Returned,UPI,New,Medium,Online,PhD,Permanent,Poor,India,Zone A,Manager_14,Supplier_14,Brand C,Small Business,Low,In Transit,Silver,Direct,764.01,36.25,879.06,709.12,69.71,739.82,696.15,250.55,992.79,362.82,623.91,111.86,46.78,144.16,635.05,426.57,893.76,502.06,743.71,590.69
436,CUST1436,EMP136,ORD5436,2025-09-10,West,Mumbai,Finance,Grocery,Shoes,33359.16,19843.5,37,27416.0,16.62,14568.85,66024.07,12.2,34,1.3,Male,Completed,Cash,Regular,Critical,Mobile App,Master,Permanent,Excellent,India,Zone A,Manager_16,Supplier_1,Brand A,Small Business,Medium,Delayed,Platinum,Advertisement,64.24,83.9,430.72,531.14,186.33,593.85,227.69,149.82,562.45,327.73,633.97,355.76,956.4,982.26,677.43,9.88,946.77,532.63,838.44,58.8
194,CUST1194,EMP134,ORD5194,2025-09-11,South,Delhi,HR,Clothing,Shoes,18128.51,162.68,23,24342.29,39.43,39413.81,43668.58,9.0,35,3.7,Female,Cancelled,Cash,Premium,Critical,Mobile App,Master,Contract,Excellent,India,Zone D,Manager_14,Supplier_14,Brand D,Consumer,Medium,Cancelled,Silver,Referral,758.93,603.64,387.22,378.15,562.77,778.89,69.94,783.92,472.01,601.76,726.53,74.84,111.84,834.01,354.13,896.36,882.35,16.52,663.65,489.66
347,CUST1347,EMP127,ORD5347,2025-09-11,Central,Indore,Finance,Grocery,Table,72311.29,21701.71,20,16284.86,30.64,21172.27,151123.89,7.6,58,1.4,Female,Pending,Cash,Regular,Critical,Online,Diploma,Part-time,Excellent,India,Zone B,Manager_7,Supplier_2,Brand A,Small Business,Medium,Delayed,Gold,Direct,823.45,325.39,186.41,464.63,81.97,25.03,641.74,16.06,719.29,505.87,751.15,163.32,305.76,659.67,125.12,315.18,507.82,586.81,979.23,364.87
210,CUST1210,EMP150,ORD5210,2025-09-11,North,Kolkata,Sales,Clothing,Skincare,79355.88,-280.21,35,26204.84,11.89,66602.64,78888.1,1.9,56,3.1,Other,Returned,Debit Card,New,Medium,Store,PhD,Contract,Good,India,Zone A,Manager_10,Supplier_15,Brand C,Consumer,Medium,Cancelled,Basic,Website,594.97,940.64,66.42,845.11,646.01,369.33,513.52,805.5,236.17,423.12,169.82,949.1,763.25,439.09,246.81,284.57,963.06,603.93,514.25,846.77
267,CUST1267,EMP127,ORD5267,2025-09-13,South,Jaipur,HR,Electronics,Shirt,52959.0,-2482.41,79,13860.29,4.66,28164.68,133486.94,7.8,47,1.9,Other,Completed,UPI,New,High,Mobile App,Master,Permanent,Poor,India,Zone C,Manager_7,Supplier_12,Brand D,Consumer,High,In Transit,Gold,Referral,105.78,245.83,470.54,315.24,257.87,872.52,79.14,320.66,157.45,395.09,832.49,280.75,329.93,797.81,543.29,953.56,184.69,39.66,307.21,60.87
359,CUST1359,EMP139,ORD5359,2025-09-15,Central,Delhi,IT,Beauty,Watch,94074.63,1120.74,28,9637.49,6.78,15238.89,145385.73,19.5,56,4.2,Male,Completed,Net Banking,Premium,High,Store,Bachelor,Contract,Poor,India,Zone A,Manager_19,Supplier_14,Brand C,Corporate,Medium,Cancelled,Silver,Social Media,77.67,611.31,326.82,814.21,422.35,868.47,608.32,96.69,734.65,894.56,856.35,828.74,414.38,784.46,991.38,926.94,822.65,103.22,187.32,985.57
133,CUST1133,EMP153,ORD5133,2025-09-16,Central,Mumbai,Finance,Furniture,Phone,37320.21,8800.07,21,32703.84,9.3,33233.04,172637.72,18.1,52,4.7,Female,Cancelled,Cash,New,Medium,Mobile App,PhD,Part-time,Average,India,Zone A,Manager_13,Supplier_13,Brand B,Corporate,Medium,Delayed,Silver,Advertisement,95.54,100.89,644.72,678.54,337.85,353.64,582.6,670.73,639.34,516.68,573.32,713.94,673.98,678.18,137.01,195.61,858.08,776.37,759.98,846.44
189,CUST1189,EMP129,ORD5189,2025-09-20,East,Delhi,HR,Beauty,Shoes,25067.29,13964.78,53,47017.02,4.25,2317.4,36006.44,9.8,59,1.3,Female,Pending,Net Banking,New,Medium,Store,Diploma,Part-time,Poor,India,Zone D,Manager_9,Supplier_9,Brand D,Corporate,Medium,Delayed,Gold,Website,261.98,475.89,301.42,198.4,735.12,253.55,57.68,966.61,44.77,722.55,849.61,658.2,580.19,546.8,161.11,58.51,53.46,315.6,58.48,867.28
304,CUST1304,EMP164,ORD5304,2025-09-21,West,Kolkata,IT,Furniture,Headphones,68333.99,163.32,4,27860.77,23.92,29877.23,22688.98,8.8,26,3.9,Other,Returned,Cash,New,Critical,Store,Bachelor,Permanent,Excellent,India,Zone B,Manager_4,Supplier_4,Brand B,Corporate,Medium,In Transit,Basic,Advertisement,491.14,72.31,313.48,556.89,80.44,932.63,860.7,19.72,131.06,262.45,132.5,342.89,613.58,535.5,871.6,24.29,754.62,109.35,682.58,286.12
409,CUST1409,EMP109,ORD5409,2025-09-22,West,Bhopal,IT,Beauty,Skincare,79725.94,12706.98,95,25707.84,23.56,35816.85,46516.01,11.3,40,1.4,Male,Completed,Debit Card,New,Medium,Store,Bachelor,Contract,Average,India,Zone B,Manager_9,Supplier_4,Brand A,Consumer,High,Delivered,Gold,Referral,969.35,551.03,339.03,247.17,22.13,1.32,746.15,867.99,910.68,527.44,3.55,234.91,692.45,278.56,963.81,396.58,500.78,53.97,314.88,795.38
366,CUST1366,EMP146,ORD5366,2025-09-25,Central,Pune,Sales,Beauty,Phone,57395.01,-4525.6,37,21050.45,31.27,58074.02,97718.91,4.4,30,1.2,Male,Cancelled,Debit Card,Regular,High,Mobile App,Master,Permanent,Good,India,Zone C,Manager_6,Supplier_6,Brand B,Corporate,Medium,Delayed,Gold,Referral,671.64,762.32,421.34,790.66,797.93,479.7,356.14,33.2,176.55,416.68,121.05,354.46,42.91,804.55,45.11,324.62,843.26,711.67,207.53,182.43
146,CUST1146,EMP166,ORD5146,2025-09-25,Central,Bengaluru,IT,Grocery,Rice,1167.68,6754.72,16,21838.68,1.92,65164.6,114075.1,3.8,29,3.8,Male,Completed,Debit Card,New,Low,Mobile App,Bachelor,Contract,Good,India,Zone B,Manager_6,Supplier_11,Brand E,Corporate,High,Delivered,Silver,Website,123.88,881.32,820.85,90.9,406.01,659.49,236.33,920.0,434.5,815.59,719.76,690.72,413.52,681.68,117.72,745.15,912.88,101.41,846.23,851.99
311,CUST1311,EMP171,ORD5311,2025-09-26,Central,Pune,IT,Furniture,Rice,66852.01,11601.37,32,4876.88,18.98,53175.83,132289.38,1.1,20,1.7,Other,Completed,Credit Card,New,High,Store,PhD,Contract,Good,India,Zone C,Manager_11,Supplier_11,Brand E,Corporate,Low,Cancelled,Silver,Website,485.25,907.12,897.2,219.92,518.18,251.11,959.19,71.25,517.05,762.53,596.38,838.58,852.62,806.55,961.97,436.63,817.29,209.47,678.33,768.48
62,CUST1062,EMP162,ORD5062,2025-09-27,Central,Kolkata,HR,Beauty,Rice,92977.96,20656.21,36,18888.86,30.25,17125.62,101479.44,13.7,43,2.1,Male,Pending,Cash,Regular,Critical,Mobile App,Master,Permanent,Poor,India,Zone D,Manager_2,Supplier_2,Brand C,Small Business,Medium,Delivered,Silver,Advertisement,158.13,681.51,982.26,471.25,789.71,390.52,42.35,508.58,700.73,815.62,165.44,342.54,539.09,905.35,357.97,319.3,763.29,438.23,294.03,551.86
63,CUST1063,EMP163,ORD5063,2025-09-28,West,Mumbai,Sales,Beauty,Skincare,16937.79,13091.93,79,11679.58,3.27,21492.7,34583.47,15.1,26,2.4,Male,Returned,Cash,Regular,Critical,Online,PhD,Part-time,Poor,India,Zone D,Manager_3,Supplier_3,Brand D,Consumer,Low,In Transit,Gold,Social Media,860.6,349.45,708.62,26.77,195.27,524.07,558.82,82.46,855.62,179.21,649.19,21.85,198.58,576.19,881.17,74.68,868.58,806.64,371.61,506.76
3,CUST1003,EMP103,ORD5003,2025-09-28,East,Indore,Operations,Electronics,Watch,69597.82,11164.39,26,2343.58,6.07,29196.77,119010.11,0.4,41,2.2,Female,Pending,Debit Card,New,Low,Store,PhD,Part-time,Average,India,Zone D,Manager_3,Supplier_3,Brand B,Corporate,High,In Transit,Gold,Advertisement,989.18,101.13,499.82,459.44,746.57,628.28,118.32,752.95,408.19,402.46,488.21,919.9,210.95,909.55,491.45,422.53,842.47,208.29,614.65,361.06
327,CUST1327,EMP107,ORD5327,2025-09-29,North,Bengaluru,HR,Beauty,Laptop,19190.36,23171.71,89,22250.8,23.57,14230.24,124918.94,4.4,32,1.2,Female,Returned,Credit Card,Regular,Low,Store,PhD,Permanent,Good,India,Zone A,Manager_7,Supplier_12,Brand E,Consumer,Medium,Delayed,Basic,Advertisement,992.04,748.09,962.28,871.17,175.45,357.27,17.35,428.15,734.45,537.62,953.43,303.61,314.91,387.94,928.72,377.63,295.21,213.12,398.82,104.93
399,CUST1399,EMP179,ORD5399,2025-09-30,South,Pune,Sales,Electronics,Table,786.68,20009.29,73,12468.88,0.44,37241.84,32820.98,13.8,32,2.3,Other,Completed,Cash,New,Low,Mobile App,Bachelor,Part-time,Excellent,India,Zone B,Manager_19,Supplier_9,Brand D,Corporate,High,In Transit,Basic,Referral,679.68,592.49,459.59,9.24,395.15,485.78,698.73,53.42,914.53,686.72,595.45,162.48,859.08,959.7,545.34,995.75,252.47,558.65,874.97,227.2
39,CUST1039,EMP139,ORD5039,2025-10-01,South,Delhi,IT,Clothing,Rice,59291.31,1573.52,29,45169.22,15.92,10106.98,55479.94,14.3,23,1.4,Female,Completed,Debit Card,New,Critical,Mobile App,PhD,Part-time,Poor,India,Zone A,Manager_19,Supplier_9,Brand B,Corporate,Medium,Delivered,Platinum,Website,131.57,781.72,849.42,596.16,753.39,169.47,149.98,237.92,115.8,158.06,83.16,156.7,531.47,559.01,129.65,623.26,952.8,968.75,988.29,728.76
387,CUST1387,EMP167,ORD5387,2025-10-04,North,Bhopal,Operations,Electronics,Table,27262.32,7824.87,46,14066.64,7.25,40881.16,19197.49,2.4,51,2.3,Other,Returned,Net Banking,Premium,Critical,Store,Master,Contract,Average,India,Zone A,Manager_7,Supplier_12,Brand E,Corporate,Medium,Delayed,Platinum,Direct,382.92,434.98,92.85,808.51,704.84,730.56,392.13,122.23,656.14,902.15,753.19,772.41,745.57,978.0,839.4,342.54,81.16,602.62,411.34,414.03
239,CUST1239,EMP179,ORD5239,2025-10-04,East,Bhopal,HR,Electronics,Skincare,44401.76,23574.01,96,12079.53,31.66,12114.17,58641.5,8.0,24,3.1,Other,Returned,Cash,Premium,Medium,Online,Bachelor,Part-time,Average,India,Zone B,Manager_19,Supplier_14,Brand D,Small Business,Medium,Delayed,Silver,Website,487.44,179.84,45.23,241.67,872.87,542.41,850.81,237.04,557.85,20.77,455.73,238.74,897.13,260.66,715.57,482.36,55.89,644.98,928.47,670.64
22,CUST1022,EMP122,ORD5022,2025-10-04,West,Indore,IT,Beauty,Watch,47553.26,8757.94,29,44505.2,4.54,30030.06,146293.57,5.5,58,2.0,Female,Completed,UPI,Regular,Critical,Online,Bachelor,Part-time,Poor,India,Zone C,Manager_2,Supplier_7,Brand B,Corporate,Low,Delayed,Gold,Referral,388.05,252.1,657.95,391.33,616.29,919.43,71.65,445.32,406.33,300.62,166.75,81.59,840.68,739.79,218.87,455.19,797.42,609.25,19.03,325.52
221,CUST1221,EMP161,ORD5221,2025-10-04,East,Delhi,Marketing,Furniture,Shirt,46117.41,-4518.14,29,4699.18,10.17,51644.96,38192.88,16.1,55,4.7,Male,Returned,Debit Card,Premium,Critical,Mobile App,Diploma,Contract,Average,India,Zone B,Manager_1,Supplier_11,Brand B,Corporate,Low,Cancelled,Silver,Referral,113.55,537.92,411.96,661.03,467.17,694.02,28.99,678.0,56.95,95.98,243.46,639.6,504.62,714.0,626.37,507.73,310.33,600.55,647.77,105.39
397,CUST1397,EMP177,ORD5397,2025-10-06,North,Indore,Finance,Electronics,Headphones,63625.2,21211.69,87,39102.61,30.76,26695.68,61382.38,1.6,45,4.0,Female,Completed,Cash,Regular,Low,Online,Bachelor,Part-time,Average,India,Zone A,Manager_17,Supplier_7,Brand C,Small Business,Medium,Cancelled,Platinum,Referral,719.66,596.66,512.72,123.26,238.7,970.73,67.67,234.68,415.2,70.67,282.4,267.25,287.38,815.54,595.46,491.48,833.19,814.7,819.4,219.99
168,CUST1168,EMP108,ORD5168,2025-10-07,East,Jaipur,Marketing,Clothing,Watch,31664.02,2584.41,18,3098.81,36.96,21608.43,169304.43,1.1,41,3.7,Female,Completed,Net Banking,New,Low,Store,PhD,Part-time,Poor,India,Zone D,Manager_8,Supplier_3,Brand C,Corporate,High,In Transit,Platinum,Direct,580.91,801.92,272.92,153.75,187.18,481.94,669.93,942.26,556.7,698.6,457.71,501.17,328.2,320.09,506.4,718.91,696.53,824.1,913.11,930.02
257,CUST1257,EMP117,ORD5257,2025-10-07,Central,Indore,Operations,Clothing,Skincare,31533.96,-4406.13,35,7886.19,31.44,31237.16,150935.87,7.2,57,1.9,Other,Completed,UPI,Premium,Medium,Store,Diploma,Part-time,Average,India,Zone D,Manager_17,Supplier_2,Brand E,Small Business,Medium,Delayed,Platinum,Advertisement,362.29,103.02,692.81,861.56,352.46,390.2,786.12,55.39,649.58,348.55,270.83,569.49,292.81,966.4,792.11,852.15,846.73,376.77,586.15,360.09
132,CUST1132,EMP152,ORD5132,2025-10-10,South,Jaipur,IT,Grocery,Skincare,1724.82,21384.9,3,29904.89,31.86,27833.18,50965.06,19.7,26,2.5,Female,Returned,Credit Card,Premium,High,Mobile App,Master,Contract,Average,India,Zone C,Manager_12,Supplier_12,Brand C,Corporate,Low,Delivered,Silver,Advertisement,726.44,256.74,426.0,219.18,189.7,416.63,716.98,746.09,359.96,651.48,84.78,455.71,844.56,334.88,505.06,998.83,62.02,589.96,869.53,909.94
236,CUST1236,EMP176,ORD5236,2025-10-10,West,Bhopal,HR,Clothing,Laptop,49396.11,-1445.23,61,39699.18,20.1,3087.5,110085.98,4.1,57,4.0,Other,Pending,Cash,Regular,Critical,Store,Diploma,Permanent,Average,India,Zone A,Manager_16,Supplier_11,Brand A,Small Business,Low,In Transit,Gold,Advertisement,129.4,693.4,715.85,519.74,140.74,822.36,938.37,195.19,354.67,140.58,371.27,347.58,629.56,141.85,172.97,584.02,493.72,10.18,974.36,947.78
240,CUST1240,EMP180,ORD5240,2025-10-11,East,Pune,HR,Beauty,Watch,60772.65,1801.82,61,7301.03,36.63,33409.2,100564.35,8.4,40,2.6,Other,Cancelled,Debit Card,Premium,Low,Store,Bachelor,Part-time,Average,India,Zone D,Manager_20,Supplier_15,Brand A,Corporate,Medium,In Transit,Silver,Referral,138.03,285.1,1.87,1.42,409.5,371.11,954.38,774.19,565.73,395.52,997.16,567.89,432.56,956.51,110.24,691.18,233.3,374.38,686.29,646.93
335,CUST1335,EMP115,ORD5335,2025-10-12,East,Bengaluru,HR,Electronics,Chair,46585.69,23088.01,4,25073.82,6.64,56881.6,107156.91,9.1,30,2.7,Male,Completed,Net Banking,New,High,Mobile App,Master,Permanent,Excellent,India,Zone B,Manager_15,Supplier_5,Brand D,Corporate,High,Delayed,Platinum,Direct,104.51,750.02,169.78,678.43,753.24,550.94,260.83,60.61,672.57,111.15,780.21,263.7,560.66,364.23,63.83,709.14,233.51,186.27,180.87,440.98
370,CUST1370,EMP150,ORD5370,2025-10-12,East,Pune,Sales,Beauty,Phone,38042.71,7743.15,54,6612.01,33.75,21016.32,129324.78,16.9,21,1.2,Female,Cancelled,Debit Card,Premium,Critical,Mobile App,Master,Part-time,Good,India,Zone A,Manager_10,Supplier_10,Brand D,Corporate,Low,Delivered,Platinum,Website,213.92,136.17,621.13,355.13,689.34,879.56,920.3,252.84,808.11,73.56,391.75,429.07,87.7,99.72,599.2,275.34,639.9,169.07,606.27,996.55
272,CUST1272,EMP132,ORD5272,2025-10-15,East,Indore,Operations,Clothing,Skincare,73438.59,6443.23,69,21095.98,36.22,14771.84,119285.01,18.2,35,2.0,Female,Cancelled,Credit Card,Premium,High,Mobile App,Diploma,Permanent,Poor,India,Zone B,Manager_12,Supplier_2,Brand C,Corporate,High,Delayed,Basic,Social Media,72.68,521.27,504.18,789.44,561.9,789.38,10.57,761.45,140.83,268.87,222.32,591.18,286.09,113.16,919.3,96.01,497.1,274.99,306.38,180.14
346,CUST1346,EMP126,ORD5346,2025-10-16,Central,Delhi,Sales,Beauty,Skincare,82465.92,4811.34,50,34865.09,13.25,51048.0,35238.71,2.5,26,1.5,Other,Completed,Debit Card,Regular,Critical,Mobile App,Master,Contract,Excellent,India,Zone C,Manager_6,Supplier_1,Brand B,Corporate,Low,Delayed,Platinum,Website,533.51,213.35,36.57,183.95,151.67,723.75,800.16,117.04,20.25,519.26,809.88,119.78,765.87,586.77,150.88,648.8,573.61,842.62,511.1,63.25
87,CUST1087,EMP107,ORD5087,2025-10-16,South,Delhi,HR,Clothing,Shoes,90081.97,-2278.35,4,38168.38,5.93,13698.0,66277.11,13.9,43,2.3,Other,Pending,UPI,Premium,Medium,Store,Bachelor,Permanent,Poor,India,Zone B,Manager_7,Supplier_12,Brand C,Consumer,Low,Cancelled,Silver,Referral,316.95,840.08,43.21,708.95,750.39,451.21,251.08,856.24,904.98,886.44,136.76,934.38,821.54,130.32,802.87,656.53,172.26,289.7,428.75,904.9
167,CUST1167,EMP107,ORD5167,2025-10-21,Central,Jaipur,IT,Furniture,Chair,39845.71,19540.8,23,350.82,29.3,49418.83,59538.91,4.4,35,1.2,Female,Pending,Debit Card,New,Critical,Mobile App,PhD,Part-time,Average,India,Zone C,Manager_7,Supplier_2,Brand B,Consumer,Low,Cancelled,Gold,Social Media,764.22,101.08,944.49,672.15,562.98,219.67,392.94,751.31,69.82,504.96,916.19,731.04,677.67,314.8,852.81,225.86,412.86,718.39,436.74,90.62
67,CUST1067,EMP167,ORD5067,2025-10-23,East,Delhi,Operations,Electronics,Skincare,67258.83,11559.71,45,14768.06,17.69,31234.13,104317.98,8.0,59,1.1,Other,Returned,Debit Card,New,High,Mobile App,Bachelor,Permanent,Excellent,India,Zone A,Manager_7,Supplier_7,Brand C,Consumer,Medium,Cancelled,Basic,Website,275.04,88.31,727.86,864.79,200.22,212.85,741.11,183.14,159.17,542.66,656.16,145.42,799.56,575.91,0.61,866.66,442.08,343.89,258.92,272.95
188,CUST1188,EMP128,ORD5188,2025-10-25,East,Mumbai,IT,Grocery,Headphones,17249.53,23476.26,74,36512.62,19.97,47043.98,87151.05,9.0,39,4.8,Other,Returned,Net Banking,New,Low,Store,PhD,Part-time,Excellent,India,Zone B,Manager_8,Supplier_8,Brand A,Corporate,High,Delayed,Gold,Direct,406.86,277.38,204.82,186.7,699.38,155.93,465.87,341.31,645.47,403.0,831.45,327.26,76.44,334.08,923.95,204.48,905.77,851.2,686.76,956.42
456,CUST1456,EMP156,ORD5456,2025-10-28,West,Delhi,Operations,Furniture,Watch,34509.47,3878.29,36,7141.27,25.08,48763.85,148697.32,18.4,48,4.4,Male,Completed,Credit Card,Regular,Critical,Store,PhD,Part-time,Good,India,Zone D,Manager_16,Supplier_6,Brand B,Small Business,Medium,In Transit,Basic,Advertisement,281.55,584.94,812.4,618.04,962.08,124.1,4.03,874.44,431.99,213.72,651.05,514.19,333.95,93.3,773.73,653.92,2.52,871.74,674.46,470.47
373,CUST1373,EMP153,ORD5373,2025-10-29,South,Indore,Sales,Grocery,Skincare,12044.26,12844.1,72,39880.83,38.46,50785.27,68166.36,4.1,39,3.4,Male,Completed,UPI,Regular,High,Mobile App,PhD,Permanent,Excellent,India,Zone A,Manager_13,Supplier_13,Brand D,Consumer,High,Delayed,Basic,Advertisement,765.11,799.01,956.89,222.53,689.34,774.85,742.09,436.49,646.77,588.44,501.9,284.79,551.97,650.84,770.04,578.45,862.62,133.22,912.07,558.14
260,CUST1260,EMP120,ORD5260,2025-10-29,East,Jaipur,Finance,Clothing,Table,97167.54,7349.66,31,45653.33,34.95,13679.72,136260.28,2.6,36,4.2,Female,Completed,Debit Card,Premium,Medium,Online,Diploma,Part-time,Excellent,India,Zone B,Manager_20,Supplier_5,Brand E,Small Business,Low,In Transit,Basic,Referral,39.24,582.87,387.33,89.99,672.95,108.56,749.29,197.77,851.43,999.15,4.2,712.39,178.72,455.48,236.4,664.22,45.41,593.98,123.91,668.66
193,CUST1193,EMP133,ORD5193,2025-10-31,Central,Delhi,IT,Beauty,Rice,71046.87,16254.69,96,8749.82,18.08,22518.64,53755.44,2.0,45,2.6,Other,Completed,Credit Card,Premium,High,Online,Bachelor,Contract,Excellent,India,Zone A,Manager_13,Supplier_13,Brand C,Corporate,High,Delivered,Silver,Website,847.56,451.16,634.95,147.95,296.71,852.92,882.81,210.05,328.31,551.68,753.06,391.6,622.76,632.72,287.0,358.61,131.22,701.67,135.09,837.6
301,CUST1301,EMP161,ORD5301,2025-11-01,East,Mumbai,HR,Furniture,Shirt,1105.83,15693.37,21,13977.17,5.72,48247.85,150384.95,7.7,25,2.7,Other,Completed,Net Banking,Premium,Low,Mobile App,Master,Contract,Excellent,India,Zone A,Manager_1,Supplier_1,Brand E,Consumer,Medium,Cancelled,Basic,Referral,983.22,550.43,926.5,122.05,873.37,307.29,58.15,854.83,428.05,916.15,80.32,536.35,573.31,811.11,249.52,3.38,345.44,516.32,809.95,46.95
499,CUST1499,EMP119,ORD5499,2025-11-01,East,Bhopal,Sales,Furniture,Phone,81081.09,9871.11,76,14462.78,0.04,22188.2,30143.53,10.6,51,2.2,Male,Cancelled,Net Banking,New,Low,Mobile App,Diploma,Part-time,Excellent,India,Zone A,Manager_19,Supplier_4,Brand D,Small Business,Medium,Cancelled,Silver,Advertisement,880.11,967.65,214.99,139.2,799.83,543.9,556.82,755.71,652.01,664.58,349.1,18.56,967.16,563.7,53.47,102.44,723.56,992.74,325.24,253.54
16,CUST1016,EMP116,ORD5016,2025-11-05,West,Bhopal,Sales,Electronics,Headphones,13603.5,23869.31,62,40005.92,26.09,10680.84,36506.42,11.9,29,4.5,Female,Completed,Debit Card,New,Medium,Online,PhD,Contract,Poor,India,Zone D,Manager_16,Supplier_1,Brand D,Corporate,Medium,Delayed,Basic,Referral,465.87,267.34,631.99,262.46,831.57,546.59,127.59,864.48,329.39,443.93,63.22,989.92,395.52,374.95,28.65,369.03,908.83,69.42,48.5,558.29
25,CUST1025,EMP125,ORD5025,2025-11-10,North,Mumbai,HR,Clothing,Skincare,40993.71,9440.0,16,36838.37,23.77,25750.6,80027.07,6.8,44,1.9,Female,Completed,UPI,Premium,Critical,Online,PhD,Permanent,Poor,India,Zone A,Manager_5,Supplier_10,Brand D,Corporate,Medium,In Transit,Basic,Referral,416.07,331.69,56.61,778.55,763.38,442.1,838.88,35.0,172.64,704.1,258.98,606.18,466.19,606.75,904.08,27.16,812.1,833.91,154.86,804.98
299,CUST1299,EMP159,ORD5299,2025-11-10,South,Bengaluru,Finance,Beauty,Watch,57915.55,13921.01,5,26629.89,25.01,43379.85,39598.94,5.4,22,3.9,Male,Returned,Net Banking,Regular,Critical,Mobile App,Master,Permanent,Good,India,Zone C,Manager_19,Supplier_14,Brand E,Corporate,High,Cancelled,Platinum,Website,509.0,167.61,170.23,151.34,958.74,52.59,535.51,943.16,101.5,328.36,143.87,734.49,183.91,699.69,745.92,121.42,47.35,255.4,582.72,393.47
41,CUST1041,EMP141,ORD5041,2025-11-12,South,Bhopal,HR,Electronics,Phone,85486.53,22581.62,19,28873.04,23.68,44945.64,178908.96,19.7,32,3.0,Male,Returned,Credit Card,Regular,Critical,Online,Diploma,Part-time,Good,India,Zone D,Manager_1,Supplier_11,Brand D,Small Business,Low,Cancelled,Silver,Referral,694.36,816.86,292.33,171.97,787.1,971.3,332.45,500.87,319.55,784.89,972.22,98.87,368.32,62.43,691.24,392.44,605.77,675.81,629.06,831.54
137,CUST1137,EMP157,ORD5137,2025-11-14,East,Bhopal,Sales,Beauty,Chair,51412.3,16802.48,86,30021.42,11.29,32811.83,83634.07,5.2,50,4.5,Female,Cancelled,Credit Card,Premium,Low,Online,PhD,Permanent,Excellent,India,Zone A,Manager_17,Supplier_2,Brand C,Corporate,High,Delivered,Silver,Website,159.94,861.13,518.32,101.57,19.3,654.17,495.66,808.72,764.43,91.42,137.06,546.15,934.37,50.17,317.56,755.17,910.23,918.45,23.38,675.16
288,CUST1288,EMP148,ORD5288,2025-11-17,North,Delhi,IT,Grocery,Headphones,88500.22,11433.54,48,32446.97,16.6,44365.1,33710.56,0.4,54,1.6,Other,Returned,Credit Card,Regular,Low,Online,Master,Contract,Good,India,Zone C,Manager_8,Supplier_3,Brand B,Corporate,Medium,Delayed,Gold,Direct,315.49,488.24,4.8,946.0,468.23,994.51,636.9,298.68,778.51,851.55,566.6,784.84,890.64,359.76,22.22,684.87,60.04,881.61,21.64,53.89
271,CUST1271,EMP131,ORD5271,2025-11-19,Central,Bengaluru,HR,Grocery,Shoes,33674.03,1162.04,80,3920.76,30.09,66562.22,146657.54,5.0,58,3.8,Male,Returned,Net Banking,New,Critical,Store,Master,Contract,Good,India,Zone C,Manager_11,Supplier_1,Brand C,Small Business,High,In Transit,Platinum,Social Media,413.42,210.42,187.15,512.28,347.17,110.23,513.86,759.71,280.43,884.99,305.26,118.9,208.49,91.55,998.69,923.24,972.33,543.7,289.84,12.94
